,location,total_sqft,bath,price,bhk
7664,Sri Sai Layout,1195.0,2.0,42.4,2
7665,Srinagar,1080.0,3.0,149.0,3
7666,Srinivas Colony,2750.0,3.0,943.0,3
7667,Srinivasa Nagar,1180.0,2.0,78.34,3
7668,Srinivasa Nagar,900.0,2.0,55.0,2
7669,Srinivasa Nagar,900.0,2.0,45.0,2
7670,Srinivasa Nagar,1200.0,2.0,75.6,3
7671,Srirampura,1230.0,2.0,55.0,2
7672,Srirampura,2736.0,4.0,130.0,4
7673,Srirampuram,1485.0,2.0,156.0,3
7674,Srirampuram,1200.0,2.0,100.0,3
7675,St. John's Road,4000.0,4.0,630.0,4
7676,Stage-4 Bommanahalli,1455.0,2.0,55.0,3
7677,Stage-4 Bommanahalli,1400.0,3.0,53.0,3
7678,Subash Nagar,900.0,2.0,55.0,2
7679,Subramanyapura,929.0,2.0,50.17,2
7680,Subramanyapura,1200.0,2.0,52.0,2
7681,Subramanyapura,975.0,2.0,58.0,2
7682,Subramanyapura,1277.0,2.0,55.0,2
7683,Subramanyapura,985.0,2.0,58.0,2
7684,Subramanyapura,1245.0,2.0,68.0,3
7685,Subramanyapura,1313.0,2.0,73.0,2
7686,Subramanyapura,1313.0,2.0,66.5,2
7687,Subramanyapura,1255.0,2.0,79.0,3
7688,Subramanyapura,1330.0,3.0,72.0,3
7689,Subramanyapura,929.0,2.0,48.0,2
7690,Subramanyapura,950.0,2.0,55.0,2
7691,Subramanyapura,929.0,2.0,56.0,2
7693,Subramanyapura,1260.0,2.0,76.0,3
7695,Subramanyapura,960.0,2.0,55.0,2
7696,Subramanyapura,1260.0,2.0,73.0,3
7698,Subramanyapura,1278.0,3.0,70.0,3
7699,Subramanyapura,929.0,2.0,49.0,2
7700,Subramanyapura,1260.0,2.0,75.0,3
7701,Subramanyapura,1000.0,2.0,45.0,2
7703,Subramanyapura,929.0,1.0,51.0,2
7704,Subramanyapura,1880.0,3.0,110.0,3
7706,Suddaguntepalya,1425.0,3.0,55.0,3
7707,Suddaguntepalya,1400.0,2.0,56.0,3
7708,Sultan Palaya,1700.0,3.0,120.0,3
7709,Sultan Palaya,1100.0,2.0,45.0,2
7710,Sultan Palaya,900.0,2.0,45.0,2
7711,Sultan Palaya,870.0,2.0,65.0,2
7712,Sultan Palaya,1765.0,3.0,80.0,3
7713,Sultan Palaya,1713.0,3.0,125.0,3
7714,Sultan Palaya,1009.0,2.0,65.0,2
7715,Sultan Palaya,5000.0,5.0,325.0,4
7716,Sultan Palaya,1070.0,2.0,49.0,2
7717,Sunder Ram Shetty Nagar,1560.0,3.0,115.0,3
7718,Sunkadakatte,2000.0,5.0,80.0,4
7719,Sunkadakatte,1200.0,3.0,68.0,3
7720,Sunkadakatte,600.0,1.0,24.0,1
7721,Surabhi Layout,1753.0,3.0,120.0,3
7722,Surabhi Layout,1750.0,3.0,120.0,3
7723,Suraksha Nagar,1569.0,3.0,70.0,3
7724,Suraksha Nagar,1559.0,3.0,62.0,3
7725,Suraksha Nagar,1563.0,3.0,63.0,3
7726,Syndicate Bank Colony,1500.0,4.0,240.0,4
7727,T Dasarahalli,1200.0,3.0,130.0,3
7728,T.C PALYA,1230.0,2.0,75.0,2
7729,TC Palaya,1475.0,3.0,98.0,3
7730,TC Palaya,1200.0,2.0,60.0,2
7735,TC Palaya,1240.0,2.0,60.0,2
7736,TC Palaya,1500.0,2.0,100.0,3
7737,TC Palaya,1200.0,2.0,65.0,2
7738,TC Palaya,1200.0,2.0,70.0,2
7739,TC Palaya,900.0,2.0,55.0,2
7742,TC Palaya,4800.0,3.0,302.0,4
7743,TC Palaya,1000.0,2.0,64.0,2
7745,TC Palaya,900.0,2.0,55.0,2
7746,TC Palaya,1200.0,2.0,66.0,2
7749,TC Palaya,900.0,2.0,55.0,2
7751,TC Palaya,900.0,2.0,55.0,2
7754,TC Palaya,1200.0,2.0,65.0,2
7755,TC Palaya,1500.0,2.0,75.0,2
7757,TC Palaya,1000.0,2.0,70.0,2
7758,TC Palaya,1100.0,2.0,65.0,2
7762,TC Palaya,1800.0,2.0,80.0,2
7764,TC Palaya,1200.0,2.0,70.0,2
7765,TC Palaya,1350.0,1.0,55.0,1
7766,TC Palaya,900.0,2.0,55.0,2
7767,TC Palaya,900.0,2.0,55.0,2
7768,TC Palaya,1082.0,2.0,64.0,2
7772,TC Palaya,1152.0,2.0,55.0,2
7776,Tala Cauvery Layout,1580.0,3.0,100.0,3
7777,Tala Cauvery Layout,1030.0,2.0,61.0,2
7778,Tala Cauvery Layout,1340.0,2.0,77.0,2
7779,Talaghattapura,1868.0,3.0,131.0,3
7780,Talaghattapura,2038.5,3.0,120.0,3
7781,Talaghattapura,2106.0,3.0,126.0,3
7782,Talaghattapura,1868.0,3.0,121.0,3
7783,Talaghattapura,2106.0,3.0,126.0,3
7784,Talaghattapura,1868.0,3.0,135.0,3
7785,Talaghattapura,1856.0,3.0,135.0,3
7786,Talaghattapura,1868.0,3.0,120.0,3
7787,Talaghattapura,1804.0,3.0,115.0,3
7788,Talaghattapura,1856.0,3.0,135.0,3
7789,Talaghattapura,2254.0,3.0,153.0,3
7790,Talaghattapura,2106.0,3.0,148.0,3
7791,Talaghattapura,1856.0,3.0,135.0,3
7792,Talaghattapura,2273.0,3.0,159.0,3
7793,Talaghattapura,2099.0,3.0,147.0,3
7794,Talaghattapura,1100.0,2.0,50.0,2
7795,Talaghattapura,1100.0,2.0,49.49,2
7796,Talaghattapura,1575.0,3.0,80.0,3
7797,Talaghattapura,2273.0,3.0,145.0,3
7798,Talaghattapura,1175.0,2.0,62.0,2
7799,Talaghattapura,1804.0,3.0,127.0,3
7800,Talaghattapura,1062.0,2.0,42.48,2
7801,Talaghattapura,2038.5,3.0,122.0,3
7802,Talaghattapura,1800.0,3.0,84.0,3
7803,Talaghattapura,2265.0,3.0,159.0,3
7804,Talaghattapura,2099.0,3.0,134.0,3
7805,Tasker Town,950.0,2.0,60.0,2
7806,Tasker Town,930.0,1.0,55.0,2
7807,Tata Nagar,1500.0,3.0,70.0,3
7808,Tata Nagar,1504.0,3.0,67.0,3
7809,Tavarekere,1250.0,3.0,40.0,3
7810,Tavarekere,2700.0,3.0,90.0,4
7811,Teachers Colony,3000.0,4.0,240.0,4
7812,Tejaswini Nagar,1425.0,2.0,75.0,3
7813,Tejaswini Nagar,1550.0,3.0,59.0,3
7814,Tejaswini Nagar,1410.0,2.0,54.0,3
7815,Tejaswini Nagar,1410.0,2.0,54.0,3
7816,Tejaswini Nagar,720.0,1.0,28.0,1
7817,Telecom Layout,1200.0,1.0,54.0,2
7818,Telecom Layout,1200.0,2.0,54.0,2
7819,Thanisandra,1296.0,2.0,80.0,2
7821,Thanisandra,2144.0,3.0,145.0,3
7823,Thanisandra,1296.0,2.0,83.0,2
7825,Thanisandra,2144.0,3.0,135.0,3
7827,Thanisandra,1093.0,2.0,70.0,2
7828,Thanisandra,1265.0,2.0,79.0,3
7829,Thanisandra,1651.0,3.0,97.38,3
7830,Thanisandra,1265.0,2.0,85.0,2
7831,Thanisandra,776.5,2.0,48.145,1
7832,Thanisandra,1564.0,3.0,101.0,3
7834,Thanisandra,1847.0,3.0,123.0,3
7836,Thanisandra,1697.0,3.0,114.0,3
7838,Thanisandra,3500.0,5.0,160.0,6
7839,Thanisandra,1573.0,3.0,95.0,3
7840,Thanisandra,1917.0,3.0,122.0,3
7841,Thanisandra,693.0,1.0,34.3,1
7842,Thanisandra,1098.0,2.0,68.0,2
7843,Thanisandra,760.0,1.0,50.3,1
7846,Thanisandra,2002.0,3.0,112.0,3
7851,Thanisandra,1697.0,3.0,115.0,3
7852,Thanisandra,1380.0,1.0,62.1,1
7853,Thanisandra,923.0,1.0,60.84,1
7855,Thanisandra,923.0,1.0,45.69,1
7859,Thanisandra,1698.0,3.0,102.0,3
7860,Thanisandra,1411.0,3.0,93.04,3
7861,Thanisandra,1996.0,3.0,135.0,3
7862,Thanisandra,1801.0,3.0,115.0,3
7863,Thanisandra,1265.0,2.0,82.0,2
7865,Thanisandra,1917.0,4.0,113.0,3
7866,Thanisandra,662.0,1.0,42.0,1
7868,Thanisandra,1948.0,3.0,130.0,3
7870,Thanisandra,1098.0,2.0,74.0,2
7872,Thanisandra,1564.0,3.0,104.0,3
7878,Thanisandra,2127.0,3.0,135.0,3
7880,Thanisandra,1276.0,2.0,75.0,2
7881,Thanisandra,693.0,1.0,34.3,1
7882,Thanisandra,2259.0,5.0,135.0,4
7883,Thanisandra,1265.0,2.0,78.0,2
7885,Thanisandra,934.0,2.0,55.0,2
7886,Thanisandra,1056.0,2.0,68.0,2
7887,Thanisandra,1595.0,3.0,110.0,3
7888,Thanisandra,1411.0,3.0,93.15,3
7889,Thanisandra,1093.0,2.0,68.1,2
7891,Thanisandra,1093.0,2.0,72.0,2
7893,Thanisandra,1698.0,3.0,107.0,3
7894,Thanisandra,1564.0,3.0,105.0,3
7895,Thanisandra,1265.0,2.0,83.0,2
7896,Thanisandra,784.0,1.0,35.285,1
7897,Thanisandra,965.0,2.0,56.0,2
7898,Thanisandra,1546.0,3.0,95.0,3
7899,Thanisandra,777.0,1.0,38.535,1
7900,Thanisandra,1697.0,3.0,110.0,3
7901,Thanisandra,1492.0,3.0,88.0,3
7902,Thanisandra,2072.0,3.0,122.0,3
7903,Thanisandra,1880.0,3.0,120.0,3
7904,Thanisandra,760.0,1.0,50.0,1
7906,Thanisandra,933.0,2.0,58.0,1
7907,Thanisandra,1917.0,3.0,110.0,3
7908,Thanisandra,1996.0,4.0,123.0,3
7909,Thanisandra,1183.0,2.0,77.25,2
7910,Thanisandra,1491.0,3.0,88.0,3
7912,Thanisandra,662.0,1.0,29.0,1
7914,Thanisandra,1564.0,3.0,100.0,3
7915,Thanisandra,662.0,1.0,45.0,1
7916,Thanisandra,1573.0,3.0,98.0,3
7917,Thanisandra,1262.0,2.0,83.0,3
7918,Thanisandra,1056.0,2.0,65.0,2
7920,Thanisandra,1702.0,3.0,115.0,3
7921,Thanisandra,1343.0,2.0,75.0,2
7922,Thanisandra,1935.0,4.0,122.0,3
7923,Thanisandra,933.0,2.0,55.0,2
7924,Thanisandra,1183.0,2.0,77.3,2
7925,Thanisandra,662.0,1.0,38.0,1
7926,Thanisandra,1265.0,2.0,72.0,2
7927,Thanisandra,1595.0,3.0,105.0,3
7929,Thanisandra,580.0,1.0,27.5,1
7930,Thanisandra,2087.0,4.0,139.0,3
7932,Thanisandra,1098.0,2.0,71.0,2
7933,Thanisandra,1411.0,3.0,93.25,3
7936,Thanisandra,1732.0,3.0,112.0,3
7937,Thanisandra,933.0,1.0,61.0,1
7938,Thanisandra,1702.0,3.0,107.0,3
7939,Thanisandra,747.0,1.0,34.355,1
7940,Thanisandra,2030.0,4.0,125.0,3
7942,Thanisandra,1948.0,4.0,129.0,4
7943,Thanisandra,1573.0,3.0,90.0,3
7944,Thanisandra,1056.0,2.0,70.0,2
7945,Thanisandra,1595.0,3.0,96.0,3
7948,Thanisandra,1245.0,2.0,83.05,2
7949,Thanisandra,1261.0,2.0,80.0,3
7950,Thanisandra,1884.0,4.0,117.0,3
7951,Thanisandra,965.0,2.0,54.0,2
7952,Thanisandra,1930.0,4.0,122.0,3
7953,Thanisandra,777.0,1.0,38.46,1
7955,Thanisandra,1930.0,4.0,120.0,3
7956,Thanisandra,760.0,1.0,50.4,1
7957,Thanisandra,663.0,1.0,32.82,1
7958,Thanisandra,1801.0,3.0,115.0,3
7959,Thanisandra,1806.0,6.0,116.0,3
7960,Thanisandra,3671.0,4.0,220.0,4
7962,Thanisandra,1305.0,2.0,90.0,2
7963,Thanisandra,1965.0,4.0,125.0,3
7964,Thanisandra,1573.0,3.0,100.0,3
7967,Thanisandra,1917.0,4.0,130.0,4
7969,"Thanisandra Main Road, ",2357.0,3.0,151.0,3
7970,"Thanisandra Main Road, ",2872.0,4.0,183.0,4
7971,Thanisandra main road,3144.0,3.0,455.0,3
7972,Thanisandra main road,4110.0,4.0,590.0,4
7973,Thanisandra main road,4209.0,4.0,602.0,4
7974,Thigalarapalya,3122.0,6.0,230.0,4
7976,Thigalarapalya,1297.0,2.0,103.0,2
7977,Thigalarapalya,1418.0,2.0,95.0,2
7978,Thigalarapalya,3122.0,6.0,235.0,4
7979,Thigalarapalya,3122.0,6.0,245.0,4
7981,Thigalarapalya,1418.0,2.0,103.0,2
7982,Thigalarapalya,1418.0,2.0,101.0,2
7983,Thigalarapalya,1418.0,2.0,104.0,2
7985,Thigalarapalya,3122.0,5.0,225.0,4
7986,Thigalarapalya,2912.0,6.0,210.0,4
7987,Thigalarapalya,1418.0,2.0,103.0,2
7988,Thigalarapalya,2072.0,4.0,159.0,3
7990,Thigalarapalya,1418.0,2.0,106.0,2
7992,Thigalarapalya,1418.0,2.0,104.0,2
7993,Thigalarapalya,3122.0,6.0,237.0,4
7994,Thigalarapalya,1418.0,2.0,105.0,2
7995,Thigalarapalya,1418.0,2.0,104.0,2
7998,Thigalarapalya,1418.0,2.0,106.0,2
7999,Thigalarapalya,2072.0,4.0,155.0,3
8000,Thigalarapalya,1830.0,4.0,135.0,3
8001,Thigalarapalya,1418.0,2.0,105.0,2
8002,Thigalarapalya,2072.0,4.0,160.0,3
8006,Thigalarapalya,2072.0,4.0,160.0,3
8007,Thigalarapalya,2072.0,4.0,155.0,3
8008,Thigalarapalya,3122.0,6.0,235.0,4
8009,Thigalarapalya,2072.0,4.0,153.0,3
8011,Thigalarapalya,2072.0,4.0,157.0,3
8012,Thigalarapalya,1418.0,2.0,105.0,2
8013,Thigalarapalya,3362.0,5.0,249.0,4
8014,Thigalarapalya,3122.0,6.0,245.0,4
8017,Thigalarapalya,4190.0,4.0,325.0,4
8021,Thigalarapalya,1400.0,2.0,105.0,2
8023,Thigalarapalya,1297.0,2.0,98.0,2
8025,Thippasandra,650.0,1.0,30.0,1
8026,Thippasandra,660.0,1.0,30.0,1
8027,Thirumenahalli,1378.0,2.0,42.33,3
8028,Thirumenahalli,1100.0,2.0,39.5,2
8029,Thirumenahalli,1161.0,2.0,36.69,2
8030,Thirumenahalli,1161.0,2.0,36.69,2
8031,Thirumenahalli,1100.0,2.0,70.0,2
8032,Thirumenahalli,1602.0,3.0,56.0,3
8033,Thubarahalli,3800.0,4.0,239.0,4
8034,Thubarahalli,1200.0,2.0,78.0,2
8035,Thubarahalli,1128.0,2.0,75.0,2
8036,Thubarahalli,1185.0,2.0,65.0,2
8037,Thubarahalli,975.0,2.0,55.0,2
8038,Thubarahalli,1330.0,2.0,75.0,2
8039,Thubarahalli,1085.0,2.0,70.0,2
8040,Thubarahalli,1216.0,2.0,80.0,2
8041,Thubarahalli,1200.0,2.0,79.0,2
8042,Thubarahalli,1200.0,2.0,80.0,2
8043,Thubarahalli,1200.0,2.0,79.55,2
8045,Thubarahalli,2625.0,3.0,175.0,3
8046,Thubarahalli,975.0,2.0,50.0,2
8048,Thubarahalli,1584.0,3.0,101.0,3
8049,Thyagaraja Nagar,800.0,1.0,100.0,1
8050,Thyagaraja Nagar,2000.0,4.0,145.0,5
8051,Thyagaraja Nagar,1270.0,2.0,95.25,3
8052,Thyagaraja Nagar,1040.0,2.0,68.0,2
8053,Tigalarpalya,1150.0,2.0,60.0,2
8054,Tigalarpalya,1998.0,3.0,117.0,3
8055,Tindlu,1500.0,2.0,87.0,3
8056,Tindlu,7500.0,7.0,400.0,7
8057,Tindlu,1357.0,2.0,65.0,3
8058,Tindlu,1500.0,3.0,87.0,3
8059,Tindlu,1370.07,3.0,65.0,3
8060,Tindlu,1165.0,2.0,59.8,2
8061,Tindlu,1050.0,2.0,55.0,2
8062,Tindlu,1100.0,2.0,55.0,2
8063,Tirumanahalli,1255.0,2.0,56.7,2
8064,Tirumanahalli,1260.0,2.0,55.0,2
8065,Tumkur Road,1500.0,3.0,95.0,3
8066,Tumkur Road,1779.0,3.0,112.0,3
8067,Tumkur Road,1586.0,3.0,100.0,3
8068,Tumkur Road,1098.0,2.0,72.0,2
8069,Tumkur Road,1354.0,3.0,90.0,3
8070,Tumkur Road,1240.0,2.0,84.0,3
8071,Tumkur Road,1239.0,2.0,82.0,2
8072,Tumkur Road,1246.0,2.0,82.0,2
8073,Tumkur Road,1500.0,3.0,100.0,3
8075,Tumkur Road,1416.0,3.0,94.0,3
8076,Tumkur Road,1027.0,2.0,60.0,2
8077,Tumkur Road,1027.0,2.0,68.62,2
8078,Tumkur Road,1459.0,2.0,95.0,3
8079,Tumkur Road,992.0,2.0,60.0,2
8080,Tumkur Road,1066.0,2.0,52.5,2
8081,Tumkur Road,1240.0,2.0,79.0,3
8082,Tumkur Road,1441.0,2.0,95.0,3
8083,Tumkur Road,1240.0,2.0,83.0,3
8084,Tumkur Road,1027.0,2.0,67.0,2
8086,Tumkur Road,1354.0,3.0,85.86,3
8087,Tunganagara,1936.0,2.0,54.21,3
8088,Tunganagara,1270.0,2.0,35.56,3
8089,Udaya Nagar,1000.0,1.0,75.0,2
8090,Udayapur Village,1630.0,3.0,68.29,3
8091,Udayapur Village,1440.0,2.0,60.33,3
8092,Udayapur Village,1440.0,2.0,63.93,3
8093,Ullal Uppanagar,1200.0,2.0,82.0,2
8094,Ulsoor,2135.0,3.0,215.0,3
8095,Ulsoor,1275.0,2.0,120.0,2
8096,Ulsoor,1020.0,3.0,110.0,3
8097,Ulsoor,1200.0,2.0,60.0,2
8098,Ulsoor,1180.0,2.0,100.0,2
8099,Ulsoor,1340.0,3.0,90.0,3
8100,Ulsoor,1500.0,2.0,125.0,3
8101,Ulsoor,2000.0,3.0,185.0,3
8102,Ulsoor,1255.0,2.0,120.0,2
8103,Ulsoor,1685.0,4.0,185.0,3
8105,Ulsoor,2135.0,3.0,170.0,3
8106,Ulsoor,1160.0,2.0,130.0,2
8107,Upadhyaya Layout,1300.0,2.0,67.0,3
8108,Upkar Layout,1050.0,1.0,70.0,1
8109,Uttarahalli,1440.0,2.0,62.0,3
8110,Uttarahalli,1143.0,2.0,45.0,2
8111,Uttarahalli,1020.0,2.0,45.0,2
8112,Uttarahalli,1286.0,2.0,63.0,2
8113,Uttarahalli,1101.0,2.0,45.0,2
8114,Uttarahalli,1345.0,2.0,67.0,2
8117,Uttarahalli,1175.0,2.0,47.0,2
8118,Uttarahalli,1390.0,2.0,62.55,3
8119,Uttarahalli,1330.0,2.0,56.0,3
8120,Uttarahalli,1008.0,2.0,45.0,2
8121,Uttarahalli,1390.0,2.0,60.47,3
8122,Uttarahalli,1617.0,3.0,66.68,3
8123,Uttarahalli,1150.0,2.0,49.0,2
8124,Uttarahalli,1330.0,2.0,56.0,3
8125,Uttarahalli,1200.0,2.0,44.0,2
8128,Uttarahalli,882.0,2.0,30.0,2
8129,Uttarahalli,993.0,2.0,39.71,2
8130,Uttarahalli,1045.0,2.0,45.0,2
8131,Uttarahalli,850.0,2.0,37.93,2
8133,Uttarahalli,3600.0,6.0,120.0,6
8134,Uttarahalli,1788.0,3.0,98.34,3
8135,Uttarahalli,1345.0,2.0,57.0,3
8136,Uttarahalli,1089.0,2.0,43.55,2
8138,Uttarahalli,1279.0,2.0,48.0,2
8140,Uttarahalli,1425.0,2.0,64.0,3
8141,Uttarahalli,1155.0,2.0,40.42,2
8142,Uttarahalli,1050.0,2.0,42.0,2
8143,Uttarahalli,1300.0,2.0,55.0,3
8144,Uttarahalli,1250.0,2.0,55.0,3
8145,Uttarahalli,1700.0,3.0,88.0,3
8146,Uttarahalli,1200.0,3.0,50.0,3
8147,Uttarahalli,1085.0,2.0,43.0,2
8149,Uttarahalli,1175.0,2.0,47.0,2
8150,Uttarahalli,1689.28,3.0,91.2,3
8151,Uttarahalli,1175.0,2.0,47.0,2
8152,Uttarahalli,1137.0,2.0,63.0,2
8153,Uttarahalli,1215.0,2.0,52.85,3
8155,Uttarahalli,1325.0,2.0,53.0,2
8156,Uttarahalli,1300.0,2.0,60.0,3
8157,Uttarahalli,850.0,2.0,35.0,2
8158,Uttarahalli,1627.86,3.0,88.0,3
8160,Uttarahalli,1360.0,2.0,61.2,3
8161,Uttarahalli,661.0,1.0,36.0,1
8162,Uttarahalli,1134.0,2.0,45.36,2
8164,Uttarahalli,1320.0,2.0,55.44,3
8165,Uttarahalli,1390.0,2.0,61.16,3
8166,Uttarahalli,1090.0,2.0,45.0,2
8167,Uttarahalli,1050.0,2.0,42.0,2
8168,Uttarahalli,1123.0,2.0,48.0,2
8169,Uttarahalli,1329.0,2.0,56.0,3
8170,Uttarahalli,938.0,2.0,35.0,2
8173,Uttarahalli,1100.0,1.0,45.0,2
8174,Uttarahalli,1125.0,2.0,47.0,2
8176,Uttarahalli,1685.0,3.0,85.0,3
8177,Uttarahalli,1390.0,2.0,62.55,3
8179,Uttarahalli,1180.0,2.0,41.3,2
8180,Uttarahalli,1380.0,2.0,42.0,2
8181,Uttarahalli,1737.0,2.0,95.0,3
8183,Uttarahalli,1160.0,2.0,45.0,2
8184,Uttarahalli,1280.0,2.0,60.0,3
8186,Uttarahalli,1190.0,2.0,53.55,2
8187,Uttarahalli,1330.0,2.0,57.0,3
8188,Uttarahalli,1560.0,3.0,74.0,3
8190,Uttarahalli,1125.0,2.0,48.0,2
8191,Uttarahalli,1320.0,2.0,55.44,3
8193,Uttarahalli,1160.0,2.0,40.6,2
8195,Uttarahalli,1065.0,2.0,42.59,2
8196,Uttarahalli,1075.0,2.0,46.76,2
8197,Uttarahalli,1155.0,2.0,40.6,2
8200,Uttarahalli,1215.0,2.0,52.85,3
8202,Uttarahalli,1180.0,2.0,41.3,2
8205,Uttarahalli,1002.0,2.0,40.08,2
8206,Uttarahalli,1002.0,2.0,40.08,2
8207,Uttarahalli,1075.0,2.0,40.0,2
8209,Uttarahalli,1155.0,2.0,40.43,2
8211,Uttarahalli,1025.0,2.0,35.88,2
8212,Uttarahalli,1125.0,2.0,47.65,2
8213,Uttarahalli,1300.0,2.0,55.0,2
8214,Uttarahalli,1025.0,2.0,35.88,2
8215,Uttarahalli,980.0,2.0,45.0,2
8216,Uttarahalli,1125.0,2.0,47.0,2
8221,Uttarahalli,1175.0,2.0,47.0,2
8224,Uttarahalli,1525.0,2.0,62.82,3
8225,Uttarahalli,1265.0,2.0,65.0,3
8228,Uttarahalli,1213.0,2.0,48.0,2
8230,Uttarahalli,900.0,2.0,35.0,2
8231,Uttarahalli,1065.0,2.0,42.6,2
8234,Uttarahalli,1125.0,2.0,47.0,2
8235,Uttarahalli,1270.0,2.0,55.25,3
8236,Uttarahalli,1270.0,2.0,55.25,3
8237,Uttarahalli,1107.0,2.0,45.0,2
8238,Uttarahalli,1200.0,2.0,55.0,2
8240,Uttarahalli,1460.0,3.0,76.0,3
8241,Uttarahalli,1500.0,3.0,68.0,3
8242,Uttarahalli,1120.0,2.0,50.0,2
8243,Uttarahalli,1150.0,2.0,46.0,2
8244,Uttarahalli,1330.0,2.0,58.0,3
8246,Uttarahalli,1050.0,2.0,42.0,2
8247,Uttarahalli,1125.0,2.0,48.0,2
8249,Uttarahalli,1345.0,2.0,57.0,3
8250,Uttarahalli,1345.0,2.0,57.0,3
8252,Uttarahalli,1000.0,2.0,52.0,2
8253,Uttarahalli,1037.0,2.0,36.0,2
8255,Uttarahalli,1000.0,2.0,39.5,2
8256,Uttarahalli,1125.0,1.0,45.0,2
8258,Uttarahalli,1160.0,2.0,40.58,2
8259,Uttarahalli,1123.0,2.0,60.0,2
8261,Uttarahalli,1000.0,2.0,35.0,2
8262,Uttarahalli,1330.0,2.0,57.0,3
8263,Uttarahalli,1125.0,2.0,47.0,2
8264,Uttarahalli,1165.0,1.0,42.09,2
8265,Uttarahalli,1260.0,2.0,55.0,2
8266,Uttarahalli,1284.0,2.0,53.36,2
8267,Uttarahalli,1150.0,2.0,45.99,2
8269,Uttarahalli,1290.0,2.0,56.12,3
8270,Uttarahalli,1328.0,2.0,56.0,3
8271,Uttarahalli,1040.0,2.0,36.4,2
8272,Uttarahalli,1290.0,2.0,56.12,3
8274,Uttarahalli,1075.0,2.0,46.76,2
8275,Uttarahalli,1345.0,2.0,57.0,3
8276,VGP Layout,1133.0,2.0,55.0,2
8277,VGP Layout,2108.0,3.0,85.0,3
8278,VGP Layout,1000.0,2.0,44.0,2
8279,Vadarpalya,1750.0,3.0,85.0,3
8280,Vadarpalya,2500.0,5.0,120.0,5
8281,Vaderahalli,2300.0,4.0,200.0,4
8282,Vaderahalli,1610.0,3.0,85.0,3
8283,Vaishnavi Layout,4800.0,5.0,420.0,4
8284,Vaishnavi Layout,4800.0,6.0,420.0,4
8285,Vaishnavi Layout,4800.0,4.0,420.0,4
8286,Vajarahalli,551.0,1.0,30.0,1
8287,Vajarahalli,1254.0,2.0,70.0,3
8288,Vajarahalli,1432.0,3.0,79.0,3
8289,Varanasi,2000.0,4.0,103.0,5
8290,Varanasi,2000.0,4.0,99.0,5
8291,Varanasi,1334.0,2.0,62.0,2
8292,Varsova Layout,1280.0,2.0,55.0,3
8293,Varsova Layout,1088.0,2.0,43.5,2
8294,Varsova Layout,7000.0,6.0,560.0,6
8295,Varthur,1160.0,2.0,44.0,2
8296,Varthur,1385.0,2.0,80.0,2
8298,Varthur,1024.0,2.0,42.0,2
8299,Varthur,1125.0,2.0,40.0,2
8300,Varthur,1112.0,2.0,40.0,2
8301,Varthur,1055.0,2.0,45.35,2
8302,Varthur,1280.0,2.0,65.0,2
8303,Varthur,977.0,2.0,36.0,2
8304,Varthur,1250.0,3.0,71.0,3
8305,Varthur,1200.0,3.0,67.75,3
8306,Varthur,1111.0,2.0,41.88,2
8307,Varthur,1140.0,2.0,55.5,2
8308,Varthur,1012.0,2.0,59.0,2
8309,Varthur,1140.0,2.0,39.9,2
8310,Varthur,1090.0,2.0,48.0,2
8311,Varthur,1450.0,3.0,71.0,3
8312,Varthur,1210.0,2.0,60.0,2
8313,Varthur,1070.0,2.0,46.0,2
8314,Varthur,1360.0,2.0,85.0,3
8315,Varthur,965.0,2.0,34.0,2
8316,Varthur,1120.0,2.0,44.24,2
8317,Varthur,1395.0,2.0,79.0,3
8318,Varthur,1085.0,2.0,45.0,2
8319,Varthur,1250.0,2.0,47.0,2
8320,Varthur,1200.0,3.0,68.38,3
8322,Varthur,1155.0,2.0,60.0,2
8323,Varthur,1035.0,2.0,60.0,2
8324,Varthur,1155.0,2.0,39.0,2
8325,Varthur,1180.0,2.0,55.0,2
8327,Varthur,1738.0,2.0,57.35,2
8328,Varthur,1045.0,2.0,40.65,2
8329,Varthur,1155.0,2.0,39.0,2
8331,Varthur,1210.0,2.0,64.15,2
8333,Varthur,1105.0,2.0,38.0,2
8334,Varthur,1560.0,3.0,90.0,3
8335,Varthur,1760.0,2.0,85.0,2
8336,Varthur,1210.0,2.0,54.0,2
8337,Varthur,1112.0,2.0,40.0,2
8339,Varthur,1000.0,1.0,65.0,2
8341,Varthur Road,900.0,2.0,27.0,2
8342,Varthur Road,1277.0,2.0,59.0,2
8343,Varthur Road,1247.0,2.0,58.0,3
8344,Varthur Road,1050.0,2.0,42.7,2
8345,Varthur Road,1255.0,2.0,52.76,2
8347,Varthur Road,1033.0,2.0,32.0,2
8348,Varthur Road,1140.0,2.0,49.11,2
8349,Varthur Road,850.0,2.0,25.4,2
8350,"Varthur Road, ",1330.0,2.0,64.0,2
8351,Vasanth nagar,3025.0,3.0,500.0,3
8352,Vasanth nagar,2328.0,4.0,528.0,4
8353,Vasanth nagar,4750.0,6.0,1102.0,4
8354,Vasanth nagar,2295.0,3.0,650.0,6
8355,Vasanth nagar,4750.0,6.0,948.0,4
8356,Vasantha Vallabha Nagar,1500.0,2.0,95.0,3
8357,Vasantha Vallabha Nagar,1600.0,3.0,76.0,3
8358,Vasantha Vallabha Nagar,900.0,1.0,44.0,2
8359,Vasanthapura,1022.0,2.0,40.0,2
